user_id,target_role,background_level,study_hours_per_week,market_scenario,gap_score,readiness_label,top_missing_skill_1,top_missing_skill_2,top_missing_skill_3,estimated_weeks_ready,current_skills_json
USR-1014,Data Analyst,Menengah,8.8,Kompetitif,0.3961,Almost Ready,SQL,NumPy,Statistics,85.5,"{""Python"": 65, ""SQL"": 44, ""Statistics"": 57, ""Data Modeling"": 50, ""ETL Process"": 48, ""Hypothesis Testing"": 53, ""Regression Analysis"": 54, ""A/B Testing"": 73, ""Excel"": 80, ""Tableau"": 69, ""Power BI"": 60, ""Pandas"": 72, ""NumPy"": 37, ""Google Sheets"": 54, ""Jupyter Notebook"": 71, ""Analytical Thinking"": 61, ""Communication"": 59, ""Problem Solving"": 70, ""Attention to Detail"": 68, ""Business Acumen"": 54}"
USR-1015,Data Analyst,Pemula,15.1,Booming,0.7284,Significant Gap,Analytical Thinking,SQL,Python,55.4,"{""Python"": 21, ""SQL"": 22, ""Statistics"": 29, ""Data Modeling"": 31, ""ETL Process"": 43, ""Hypothesis Testing"": 41, ""Regression Analysis"": 24, ""A/B Testing"": 4, ""Excel"": 26, ""Tableau"": 44, ""Power BI"": 5, ""Pandas"": 17, ""NumPy"": 40, ""Google Sheets"": 37, ""Jupyter Notebook"": 19, ""Analytical Thinking"": 13, ""Communication"": 42, ""Problem Solving"": 36, ""Attention to Detail"": 25, ""Business Acumen"": 29}"
USR-1016,Data Analyst,Pemula,5.8,Booming,0.7481,Significant Gap,SQL,Excel,Pandas,145.0,"{""Python"": 36, ""SQL"": 0, ""Statistics"": 24, ""Data Modeling"": 21, ""ETL Process"": 41, ""Hypothesis Testing"": 28, ""Regression Analysis"": 33, ""A/B Testing"": 17, ""Excel"": 12, ""Tableau"": 25, ""Power BI"": 18, ""Pandas"": 5, ""NumPy"": 36, ""Google Sheets"": 49, ""Jupyter Notebook"": 6, ""Analytical Thinking"": 39, ""Communication"": 38, ""Problem Solving"": 38, ""Attention to Detail"": 1, ""Business Acumen"": 49}"
USR-1017,Data Analyst,Menengah,7.2,Normal,0.4013,Needs Work,Excel,Tableau,Pandas,78.2,"{""Python"": 58, ""SQL"": 68, ""Statistics"": 70, ""Data Modeling"": 52, ""ETL Process"": 70, ""Hypothesis Testing"": 54, ""Regression Analysis"": 44, ""A/B Testing"": 61, ""Excel"": 32, ""Tableau"": 34, ""Power BI"": 61, ""Pandas"": 50, ""NumPy"": 64, ""Google Sheets"": 35, ""Jupyter Notebook"": 64, ""Analytical Thinking"": 61, ""Communication"": 80, ""Problem Solving"": 75, ""Attention to Detail"": 75, ""Business Acumen"": 80}"
USR-1018,Data Analyst,Pemula,,Booming,0.741,Significant Gap,SQL,Excel,Power BI,114.7,"{""Python"": 34, ""SQL"": 10, ""Statistics"": 42, ""Data Modeling"": 0, ""ETL Process"": 45, ""Hypothesis Testing"": 33, ""Regression Analysis"": 16, ""A/B Testing"": 38, ""Excel"": 16, ""Tableau"": 34, ""Power BI"": 4, ""Pandas"": 19, ""NumPy"": 33, ""Google Sheets"": 18, ""Jupyter Notebook"": 29, ""Analytical Thinking"": 44, ""Communication"": 33, ""Problem Solving"": 16, ""Attention to Detail"": 12, ""Business Acumen"": 45}"
USR-1019,Data Analyst,Menengah,6.0,Booming,0.4405,Needs Work,Python,SQL,Communication,87.4,"{""Python"": 20, ""SQL"": 38, ""Statistics"": 63, ""Data Modeling"": 51, ""ETL Process"": 46, ""Hypothesis Testing"": 44, ""Regression Analysis"": 67, ""A/B Testing"": 50, ""Excel"": 52, ""Tableau"": 75, ""Power BI"": 77, ""Pandas"": 76, ""NumPy"": 21, ""Google Sheets"": 62, ""Jupyter Notebook"": 54, ""Analytical Thinking"": 75, ""Communication"": 37, ""Problem Solving"": 60, ""Attention to Detail"": 75, ""Business Acumen"": 80}"
USR-1020,Data Analyst,Lanjutan,8.2,Normal,0.2279,Almost Ready,SQL,Data Modeling,ETL Process,,"{""Python"": 90, ""SQL"": 53, ""Statistics"": 75, ""Data Modeling"": 50, ""ETL Process"": 57, ""Hypothesis Testing"": 71, ""Regression Analysis"": 70, ""A/B Testing"": 78, ""Excel"": 86, ""Tableau"": 84, ""Power BI"": 76, ""Pandas"": 75, ""NumPy"": 81, ""Google Sheets"": 74, ""Jupyter Notebook"": 90, ""Analytical Thinking"": 77, ""Communication"": 94, ""Problem Solving"": 90, ""Attention to Detail"": 79, ""Business Acumen"": 89}"
USR-1021,Data Analyst,Lanjutan,7.4,Normal,,Ready,Analytical Thinking,Excel,Power BI,31.3,"{""Python"": 97, ""SQL"": 81, ""Statistics"": 96, ""Data Modeling"": 78, ""ETL Process"": 76, ""Hypothesis Testing"": 60, ""Regression Analysis"": 86, ""A/B Testing"": 70, ""Excel"": 70, ""Tableau"": 82, ""Power BI"": 66, ""Pandas"": 76, ""NumPy"": 100, ""Google Sheets"": 90, ""Jupyter Notebook"": 68, ""Analytical Thinking"": 66, ""Communication"": 93, ""Problem Solving"": 100, ""Attention to Detail"": 81, ""Business Acumen"": 96}"
USR-1022,Data Analyst,Menengah,5.0,,0.3886,Almost Ready,Business Acumen,Statistics,ETL Process,90.2,"{""Python"": 67, ""SQL"": 71, ""Statistics"": 45, ""Data Modeling"": 73, ""ETL Process"": 31, ""Hypothesis Testing"": 71, ""Regression Analysis"": 77, ""A/B Testing"": 60, ""Excel"": 54, ""Tableau"": 59, ""Power BI"": 50, ""Pandas"": 73, ""NumPy"": 78, ""Google Sheets"": 63, ""Jupyter Notebook"": 37, ""Analytical Thinking"": 72, ""Communication"": 80, ""Problem Solving"": 59, ""Attention to Detail"": 65, ""Business Acumen"": 30}"
USR-1023,Data Analyst,Lanjutan,3.0,Normal,0.1674,Ready,Excel,Python,NumPy,85.3,"{""Python"": 66, ""SQL"": 79, ""Statistics"": 76, ""Data Modeling"": 94, ""ETL Process"": 71, ""Hypothesis Testing"": 76, ""Regression Analysis"": 70, ""A/B Testing"": 87, ""Excel"": 62, ""Tableau"": 100, ""Power BI"": 80, ""Pandas"": 100, ""NumPy"": 64, ""Google Sheets"": 79, ""Jupyter Notebook"": 88, ""Analytical Thinking"": 100, ""Communication"": 90, ""Problem Solving"": 99, ""Attention to Detail"": 91, ""Business Acumen"": 88}"
USR-1024,Data Analyst,Pemula,9.0,Kompetitif,0.7187,Significant Gap,Pandas,Tableau,SQL,147.9,"{""Python"": 31, ""SQL"": 21, ""Statistics"": 34, ""Data Modeling"": 27, ""ETL Process"": 19, ""Hypothesis Testing"": 48, ""Regression Analysis"": 23, ""A/B Testing"": 34, ""Excel"": 21, ""Tableau"": 3, ""Power BI"": 24, ""Pandas"": 0, ""NumPy"": 19, ""Google Sheets"": 46, ""Jupyter Notebook"": 50, ""Analytical Thinking"": 28, ""Communication"": 41, ""Problem Solving"": 47, ""Attention to Detail"": 11, ""Business Acumen"": 50}"
USR-1025,Data Analyst,Menengah,8.7,Booming,0.4721,Needs Work,Pandas,Statistics,Problem Solving,63.7,"{""Python"": 51, ""SQL"": 74, ""Statistics"": 31, ""Data Modeling"": 58, ""ETL Process"": 35, ""Hypothesis Testing"": 26, ""Regression Analysis"": 48, ""A/B Testing"": 55, ""Excel"": 66, ""Tableau"": 54, ""Power BI"": 34, ""Pandas"": 24, ""NumPy"": 59, ""Google Sheets"": 43, ""Jupyter Notebook"": 80, ""Analytical Thinking"": 80, ""Communication"": 43, ""Problem Solving"": 38, ""Attention to Detail"": 80, ""Business Acumen"": 68}"
USR-1026,Data Analyst,Menengah,10.6,Normal,0.4801,Needs Work,Python,Tableau,Statistics,65.4,"{""Python"": 33, ""SQL"": 80, ""Statistics"": 35, ""Data Modeling"": 80, ""ETL Process"": 42, ""Hypothesis Testing"": 67, ""Regression Analysis"": 62, ""A/B Testing"": 65, ""Excel"": 72, ""Tableau"": 22, ""Power BI"": 39, ""Pandas"": 35, ""NumPy"": 26, ""Google Sheets"": 49, ""Jupyter Notebook"": 37, ""Analytical Thinking"": 52, ""Communication"": 42, ""Problem Solving"": 58, ""Attention to Detail"": 80, ""Business Acumen"": 65}"
USR-1027,Data Analyst,Pemula,10.2,Normal,,Significant Gap,Python,Excel,Analytical Thinking,108.5,"{""Python"": 4, ""SQL"": 23, ""Statistics"": 20, ""Data Modeling"": 28, ""ETL Process"": 28, ""Hypothesis Testing"": 39, ""Regression Analysis"": 17, ""A/B Testing"": 12, ""Excel"": 16, ""Tableau"": 17, ""Power BI"": 21, ""Pandas"": 50, ""NumPy"": 37, ""Google Sheets"": 50, ""Jupyter Notebook"": 10, ""Analytical Thinking"": 18, ""Communication"": 39, ""Problem Solving"": 23, ""Attention to Detail"": 50, ""Business Acumen"": 23}"
USR-1028,Data Analyst,Lanjutan,4.2,Normal,0.218,Almost Ready,SQL,ETL Process,Analytical Thinking,78.2,"{""Python"": 83, ""SQL"": 51, ""Statistics"": 84, ""Data Modeling"": 69, ""ETL Process"": 55, ""Hypothesis Testing"": 100, ""Regression Analysis"": 85, ""A/B Testing"": 81, ""Excel"": 91, ""Tableau"": 73, ""Power BI"": 67, ""Pandas"": 68, ""NumPy"": 82, ""Google Sheets"": 79, ""Jupyter Notebook"": 81, ""Analytical Thinking"": 68, ""Communication"": 100, ""Problem Solving"": 80, ""Attention to Detail"": 97, ""Business Acumen"": 78}"
USR-1029,Data Analyst,Pemula,4.2,Normal,0.765,Significant Gap,SQL,Problem Solving,Pandas,259.4,"{""Python"": 31, ""SQL"": 19, ""Statistics"": 17, ""Data Modeling"": 25, ""ETL Process"": 0, ""Hypothesis Testing"": 15, ""Regression Analysis"": 22, ""A/B Testing"": 47, ""Excel"": 29, ""Tableau"": 26, ""Power BI"": 45, ""Pandas"": 10, ""NumPy"": 0, ""Google Sheets"": 46, ""Jupyter Notebook"": 29, ""Analytical Thinking"": 31, ""Communication"": 13, ""Problem Solving"": 13, ""Attention to Detail"": 24, ""Business Acumen"": 37}"
USR-1030,Data Analyst,Beginner,10.0,,0.1974,Ready,Data Modeling,Problem Solving,Tableau,23.6,{bad_json
USR-1031,Data Analyst,Pemula,14.0,Normal,0.8034,Major Gap,SQL,Analytical Thinking,Statistics,80.6,"{""Python"": 48, ""SQL"": 1, ""Statistics"": 6, ""Data Modeling"": 19, ""ETL Process"": 11, ""Hypothesis Testing"": 25, ""Regression Analysis"": 18, ""A/B Testing"": 27, ""Excel"": 18, ""Tableau"": 17, ""Power BI"": 45, ""Pandas"": 1, ""NumPy"": 12, ""Google Sheets"": 26, ""Jupyter Notebook"": 22, ""Analytical Thinking"": 0, ""Communication"": 25, ""Problem Solving"": 50, ""Attention to Detail"": 3, ""Business Acumen"": 24}"
USR-1032,Data Analyst,Pemula,,Normal,0.7236,Significant Gap,Statistics,SQL,Excel,158.1,"{""Python"": 33, ""SQL"": 18, ""Statistics"": 3, ""Data Modeling"": 0, ""ETL Process"": 50, ""Hypothesis Testing"": 42, ""Regression Analysis"": 18, ""A/B Testing"": 26, ""Excel"": 14, ""Tableau"": 26, ""Power BI"": 37, ""Pandas"": 50, ""NumPy"": 20, ""Google Sheets"": 12, ""Jupyter Notebook"": 36, ""Analytical Thinking"": 29, ""Communication"": 40, ""Problem Solving"": 50, ""Attention to Detail"": 18, ""Business Acumen"": 29}"
USR-1033,Data Analyst,Menengah,8.4,Normal,0.443,Needs Work,Problem Solving,Pandas,Tableau,74.6,"{""Python"": 63, ""SQL"": 70, ""Statistics"": 55, ""Data Modeling"": 38, ""ETL Process"": 51, ""Hypothesis Testing"": 70, ""Regression Analysis"": 64, ""A/B Testing"": 39, ""Excel"": 66, ""Tableau"": 35, ""Power BI"": 53, ""Pandas"": 36, ""NumPy"": 80, ""Google Sheets"": 44, ""Jupyter Notebook"": 46, ""Analytical Thinking"": 60, ""Communication"": 78, ""Problem Solving"": 28, ""Attention to Detail"": 60, ""Business Acumen"": 71}"
USR-1034,Data Analyst,Pemula,12.9,,0.7541,Significant Gap,SQL,Excel,Problem Solving,108.4,"{""Python"": 30, ""SQL"": 13, ""Statistics"": 20, ""Data Modeling"": 31, ""ETL Process"": 26, ""Hypothesis Testing"": 41, ""Regression Analysis"": 31, ""A/B Testing"": 11, ""Excel"": 16, ""Tableau"": 31, ""Power BI"": 8, ""Pandas"": 26, ""NumPy"": 22, ""Google Sheets"": 6, ""Jupyter Notebook"": 22, ""Analytical Thinking"": 45, ""Communication"": 26, ""Problem Solving"": 16, ""Attention to Detail"": 49, ""Business Acumen"": 16}"
USR-1035,Data Analyst,Menengah,16.4,Kompetitif,0.4632,Needs Work,SQL,Excel,Attention to Detail,50.2,"{""Python"": 70, ""SQL"": 25, ""Statistics"": 68, ""Data Modeling"": 51, ""ETL Process"": 46, ""Hypothesis Testing"": 66, ""Regression Analysis"": 60, ""A/B Testing"": 56, ""Excel"": 37, ""Tableau"": 72, ""Power BI"": 75, ""Pandas"": 35, ""NumPy"": 60, ""Google Sheets"": 58, ""Jupyter Notebook"": 62, ""Analytical Thinking"": 42, ""Communication"": 45, ""Problem Solving"": 59, ""Attention to Detail"": 27, ""Business Acumen"": 74}"
USR-1036,Data Analyst,Menengah,10.7,Booming,0.3984,Almost Ready,Analytical Thinking,SQL,Communication,42.6,"{""Python"": 58, ""SQL"": 51, ""Statistics"": 80, ""Data Modeling"": 61, ""ETL Process"": 67, ""Hypothesis Testing"": 71, ""Regression Analysis"": 65, ""A/B Testing"": 80, ""Excel"": 54, ""Tableau"": 47, ""Power BI"": 45, ""Pandas"": 57, ""NumPy"": 68, ""Google Sheets"": 52, ""Jupyter Notebook"": 64, ""Analytical Thinking"": 20, ""Communication"": 46, ""Problem Solving"": 80, ""Attention to Detail"": 80, ""Business Acumen"": 76}"
USR-1037,Data Analyst,Lanjutan,12.5,Booming,0.2187,Almost Ready,Python,Tableau,Business Acumen,22.2,"{""Python"": 57, ""SQL"": 100, ""Statistics"": 70, ""Data Modeling"": 81, ""ETL Process"": 79, ""Hypothesis Testing"": 62, ""Regression Analysis"": 84, ""A/B Testing"": 88, ""Excel"": 75, ""Tableau"": 64, ""Power BI"": 66, ""Pandas"": 93, ""NumPy"": 73, ""Google Sheets"": 100, ""Jupyter Notebook"": 81, ""Analytical Thinking"": 85, ""Communication"": 81, ""Problem Solving"": 91, ""Attention to Detail"": 76, ""Business Acumen"": 60}"
USR-1038,Data Analyst,Menengah,4.2,n/a,0.4612,Needs Work,SQL,Excel,Python,207.1,"{""Python"": 47, ""SQL"": 30, ""Statistics"": 54, ""Data Modeling"": 70, ""ETL Process"": 80, ""Hypothesis Testing"": 80, ""Regression Analysis"": 42, ""A/B Testing"": 48, ""Excel"": 42, ""Tableau"": 38, ""Power BI"": 51, ""Pandas"": 51, ""NumPy"": 48, ""Google Sheets"": 26, ""Jupyter Notebook"": 70, ""Analytical Thinking"": 60, ""Communication"": 47, ""Problem Solving"": 71, ""Attention to Detail"": 75, ""Business Acumen"": 51}"
USR-1039,Data Analyst,Lanjutan,7.3,Kompetitif,0.1854,Ready,Python,Data Modeling,A/B Testing,55.8,"{""Python"": 50, ""SQL"": 89, ""Statistics"": 76, ""Data Modeling"": 64, ""ETL Process"": 97, ""Hypothesis Testing"": 70, ""Regression Analysis"": 69, ""A/B Testing"": 56, ""Excel"": 80, ""Tableau"": 92, ""Power BI"": 84, ""Pandas"": 96, ""NumPy"": 96, ""Google Sheets"": 100, ""Jupyter Notebook"": 76, ""Analytical Thinking"": 75, ""Communication"": 100, ""Problem Solving"": 80, ""Attention to Detail"": 87, ""Business Acumen"": 92}"
USR-1040,Data Analyst,Pemula,25.0,Normal,0.7347,Significant Gap,Analytical Thinking,SQL,Python,41.5,"{""Python"": 23, ""SQL"": 23, ""Statistics"": 40, ""Data Modeling"": 21, ""ETL Process"": 50, ""Hypothesis Testing"": 34, ""Regression Analysis"": 18, ""A/B Testing"": 14, ""Excel"": 31, ""Tableau"": 26, ""Power BI"": 27, ""Pandas"": 20, ""NumPy"": 22, ""Google Sheets"": 32, ""Jupyter Notebook"": 9, ""Analytical Thinking"": 2, ""Communication"": 26, ""Problem Solving"": 47, ""Attention to Detail"": 30, ""Business Acumen"": 35}"
USR-1041,Data Analyst,Menengah,10.8,Normal,0.3842,Almost Ready,Statistics,SQL,Problem Solving,49.9,"{""Python"": 76, ""SQL"": 50, ""Statistics"": 39, ""Data Modeling"": 49, ""ETL Process"": 52, ""Hypothesis Testing"": 40, ""Regression Analysis"": 80, ""A/B Testing"": 55, ""Excel"": 77, ""Tableau"": 75, ""Power BI"": 70, ""Pandas"": 56, ""NumPy"": 51, ""Google Sheets"": 44, ""Jupyter Notebook"": 36, ""Analytical Thinking"": 76, ""Communication"": 78, ""Problem Solving"": 51, ""Attention to Detail"": 79, ""Business Acumen"": 80}"
USR-1042,Data Analyst,Lanjutan,4.2,Kompetitif,0.18,Ready,Pandas,Tableau,Statistics,81.0,{bad_json
USR-1043,Data Analyst,Pemula,13.1,Booming,0.7499,Significant Gap,Python,Tableau,Excel,66.9,"{""Python"": 10, ""SQL"": 35, ""Statistics"": 26, ""Data Modeling"": 9, ""ETL Process"": 41, ""Hypothesis Testing"": 29, ""Regression Analysis"": 22, ""A/B Testing"": 50, ""Excel"": 18, ""Tableau"": 6, ""Power BI"": 8, ""Pandas"": 29, ""NumPy"": 0, ""Google Sheets"": 13, ""Jupyter Notebook"": 30, ""Analytical Thinking"": 50, ""Communication"": 31, ""Problem Solving"": 32, ""Attention to Detail"": 48, ""Business Acumen"": 9}"
USR-1044,Data Analyst,Menengah,7.1,Kompetitif,0.4948,unknown,Pandas,Power BI,Problem Solving,123.1,"{""Python"": 59, ""SQL"": 61, ""Statistics"": 62, ""Data Modeling"": 63, ""ETL Process"": 64, ""Hypothesis Testing"": 46, ""Regression Analysis"": 33, ""A/B Testing"": 42, ""Excel"": 58, ""Tableau"": 46, ""Power BI"": 30, ""Pandas"": 34, ""NumPy"": 23, ""Google Sheets"": 29, ""Jupyter Notebook"": 69, ""Analytical Thinking"": 52, ""Communication"": 71, ""Problem Solving"": 39, ""Attention to Detail"": 59, ""Business Acumen"": 54}"
USR-1045,Data Analyst,Menengah,15.2,n/a,,Needs Work,Python,Attention to Detail,Communication,30.8,"{""Python"": 45, ""SQL"": 80, ""Statistics"": 58, ""Data Modeling"": 49, ""ETL Process"": 51, ""Hypothesis Testing"": 59, ""Regression Analysis"": 51, ""A/B Testing"": 41, ""Excel"": 69, ""Tableau"": 69, ""Power BI"": 58, ""Pandas"": 56, ""NumPy"": 62, ""Google Sheets"": 24, ""Jupyter Notebook"": 74, ""Analytical Thinking"": 74, ""Communication"": 50, ""Problem Solving"": 71, ""Attention to Detail"": 44, ""Business Acumen"": 70}"
USR-1046,Data Analyst,Lanjutan,,Booming,0.2104,Almost Ready,SQL,Python,Hypothesis Testing,56.7,"{""Python"": 71, ""SQL"": 62, ""Statistics"": 77, ""Data Modeling"": 68, ""ETL Process"": 68, ""Hypothesis Testing"": 61, ""Regression Analysis"": 81, ""A/B Testing"": 73, ""Excel"": 86, ""Tableau"": 84, ""Power BI"": 87, ""Pandas"": 72, ""NumPy"": 69, ""Google Sheets"": 66, ""Jupyter Notebook"": 72, ""Analytical Thinking"": 100, ""Communication"": 100, ""Problem Solving"": 88, ""Attention to Detail"": 100, ""Business Acumen"": 77}"
USR-1047,Data Analyst,Menengah,14.8,Normal,,Needs Work,Problem Solving,Communication,Power BI,41.3,"{""Python"": 55, ""SQL"": 66, ""Statistics"": 50, ""Data Modeling"": 80, ""ETL Process"": 43, ""Hypothesis Testing"": 56, ""Regression Analysis"": 69, ""A/B Testing"": 43, ""Excel"": 54, ""Tableau"": 57, ""Power BI"": 41, ""Pandas"": 48, ""NumPy"": 67, ""Google Sheets"": 56, ""Jupyter Notebook"": 47, ""Analytical Thinking"": 73, ""Communication"": 43, ""Problem Solving"": 45, ""Attention to Detail"": 78, ""Business Acumen"": 62}"
USR-1048,Data Analyst,Menengah,10.1,Booming,0.4065,Needs Work,Statistics,SQL,Excel,46.7,"{""Python"": 57, ""SQL"": 51, ""Statistics"": 33, ""Data Modeling"": 57, ""ETL Process"": 80, ""Hypothesis Testing"": 74, ""Regression Analysis"": 58, ""A/B Testing"": 60, ""Excel"": 52, ""Tableau"": 57, ""Power BI"": 64, ""Pandas"": 73, ""NumPy"": 37, ""Google Sheets"": 42, ""Jupyter Notebook"": 51, ""Analytical Thinking"": 80, ""Communication"": 52, ""Problem Solving"": 80, ""Attention to Detail"": 60, ""Business Acumen"": 65}"
USR-1049,Data Analyst,Pemula,18.9,Normal,0.6809,Significant Gap,SQL,Communication,Statistics,51.9,"{""Python"": 43, ""SQL"": 11, ""Statistics"": 19, ""Data Modeling"": 50, ""ETL Process"": 38, ""Hypothesis Testing"": 24, ""Regression Analysis"": 42, ""A/B Testing"": 18, ""Excel"": 35, ""Tableau"": 50, ""Power BI"": 9, ""Pandas"": 50, ""NumPy"": 45, ""Google Sheets"": 42, ""Jupyter Notebook"": 41, ""Analytical Thinking"": 28, ""Communication"": 5, ""Problem Solving"": 33, ""Attention to Detail"": 31, ""Business Acumen"": 36}"
USR-1050,Data Analyst,n/a,13.9,Kompetitif,0.6656,Significant Gap,Statistics,Pandas,Attention to Detail,89.3,"{""Python"": 48, ""SQL"": 42, ""Statistics"": 3, ""Data Modeling"": 24, ""ETL Process"": 47, ""Hypothesis Testing"": 22, ""Regression Analysis"": 21, ""A/B Testing"": 41, ""Excel"": 48, ""Tableau"": 36, ""Power BI"": 50, ""Pandas"": 22, ""NumPy"": 50, ""Google Sheets"": 49, ""Jupyter Notebook"": 6, ""Analytical Thinking"": 34, ""Communication"": 46, ""Problem Solving"": 40, ""Attention to Detail"": 17, ""Business Acumen"": 18}"
USR-1051,Data Analyst,Pemula,12.2,,0.7044,Significant Gap,Python,Statistics,Communication,69.1,"{""Python"": 0, ""SQL"": 49, ""Statistics"": 6, ""Data Modeling"": 5, ""ETL Process"": 26, ""Hypothesis Testing"": 23, ""Regression Analysis"": 46, ""A/B Testing"": 21, ""Excel"": 27, ""Tableau"": 22, ""Power BI"": 50, ""Pandas"": 39, ""NumPy"": 25, ""Google Sheets"": 10, ""Jupyter Notebook"": 36, ""Analytical Thinking"": 50, ""Communication"": 16, ""Problem Solving"": 38, ""Attention to Detail"": 48, ""Business Acumen"": 49}"
USR-1052,Data Analyst,Pemula,15.4,Booming,0.7189,Significant Gap,SQL,Power BI,Pandas,51.9,"{""Python"": 45, ""SQL"": 6, ""Statistics"": 28, ""Data Modeling"": 22, ""ETL Process"": 46, ""Hypothesis Testing"": 4, ""Regression Analysis"": 50, ""A/B Testing"": 22, ""Excel"": 31, ""Tableau"": 37, ""Power BI"": 13, ""Pandas"": 20, ""NumPy"": 11, ""Google Sheets"": 23, ""Jupyter Notebook"": 14, ""Analytical Thinking"": 49, ""Communication"": 33, ""Problem Solving"": 44, ""Attention to Detail"": 24, ""Business Acumen"": 29}"
USR-1053,Data Analyst,Lanjut,11.6,Booming,0.4597,Needs Work,SQL,Power BI,Problem Solving,43.6,"{""Python"": 62, ""SQL"": 39, ""Statistics"": 64, ""Data Modeling"": 80, ""ETL Process"": 48, ""Hypothesis Testing"": 37, ""Regression Analysis"": 56, ""A/B Testing"": 34, ""Excel"": 58, ""Tableau"": 45, ""Power BI"": 39, ""Pandas"": 55, ""NumPy"": 39, ""Google Sheets"": 59, ""Jupyter Notebook"": 50, ""Analytical Thinking"": 60, ""Communication"": 51, ""Problem Solving"": 48, ""Attention to Detail"": 80, ""Business Acumen"": 70}"
USR-1054,Data Analyst,Pemula,60.0,Normal,0.7399,Significant Gap,SQL,Python,Tableau,73.7,"{""Python"": 12, ""SQL"": 7, ""Statistics"": 25, ""Data Modeling"": 34, ""ETL Process"": 0, ""Hypothesis Testing"": 18, ""Regression Analysis"": 50, ""A/B Testing"": 32, ""Excel"": 41, ""Tableau"": 8, ""Power BI"": 17, ""Pandas"": 48, ""NumPy"": 5, ""Google Sheets"": 43, ""Jupyter Notebook"": 50, ""Analytical Thinking"": 24, ""Communication"": 26, ""Problem Solving"": 44, ""Attention to Detail"": 18, ""Business Acumen"": 32}"
USR-1055,Data Analyst,Menengah,13.8,Kompetitif,0.4179,Needs Work,Analytical Thinking,Business Acumen,Pandas,56.2,"{""Python"": 60, ""SQL"": 66, ""Statistics"": 74, ""Data Modeling"": 50, ""ETL Process"": 44, ""Hypothesis Testing"": 53, ""Regression Analysis"": 74, ""A/B Testing"": 32, ""Excel"": 58, ""Tableau"": 52, ""Power BI"": 63, ""Pandas"": 50, ""NumPy"": 75, ""Google Sheets"": 49, ""Jupyter Notebook"": 67, ""Analytical Thinking"": 36, ""Communication"": 64, ""Problem Solving"": 72, ""Attention to Detail"": 75, ""Business Acumen"": 41}"
